"","Station","Date.local.","Amount.MJ.m2.","Period.Hrs.","Type","Freq"
"17864","Christchurch Aero","20180315:2300",0,1,"G","H"
"17865","Christchurch Aero","20180316:0000",0,1,"G","H"
"17866","Christchurch Aero","20180316:0100",0,1,"G","H"
"17867","Christchurch Aero","20180316:0200",0,1,"G","H"
"17868","Christchurch Aero","20180316:0300",0,1,"G","H"
"17869","Christchurch Aero","20180316:0400",0,1,"G","H"
"17870","Christchurch Aero","20180316:0500",0,1,"G","H"
"17871","Christchurch Aero","20180316:0600",0,1,"G","H"
"17872","Christchurch Aero","20180316:0700",0,1,"G","H"
"17873","Christchurch Aero","20180316:0800",0,1,"G","H"
"17874","Christchurch Aero","20180316:0900",0.59,1,"G","H"
"17875","Christchurch Aero","20180316:1900",0.22,1,"G","H"
"17876","Christchurch Aero","20180316:2000",0.05,1,"G","H"
"17877","Christchurch Aero","20180316:2100",0,1,"G","H"
"17878","Christchurch Aero","20180316:2200",0,1,"G","H"
"17879","Christchurch Aero","20180316:2300",0,1,"G","H"
"17880","Christchurch Aero","20180317:0000",0,1,"G","H"
"17881","Christchurch Aero","20180317:0100",0,1,"G","H"
"17882","Christchurch Aero","20180317:0200",0,1,"G","H"
"17883","Christchurch Aero","20180317:0300",0,1,"G","H"
"17884","Christchurch Aero","20180317:0400",0,1,"G","H"
"17885","Christchurch Aero","20180317:0500",0,1,"G","H"
"17886","Christchurch Aero","20180317:0600",0,1,"G","H"
"17887","Christchurch Aero","20180317:0700",0,1,"G","H"
"17888","Christchurch Aero","20180317:0800",0,1,"G","H"
"17889","Christchurch Aero","20180317:0900",0.16,1,"G","H"
"17890","Christchurch Aero","20180317:1000",0.46,1,"G","H"
"17891","Christchurch Aero","20180317:1100",1.03,1,"G","H"
"17892","Christchurch Aero","20180317:1200",1.31,1,"G","H"
"17893","Christchurch Aero","20180317:1300",1.06,1,"G","H"
"17894","Christchurch Aero","20180317:1400",1.05,1,"G","H"
"17895","Christchurch Aero","20180317:1500",1.02,1,"G","H"
"17896","Christchurch Aero","20180317:1600",0.91,1,"G","H"
"17897","Christchurch Aero","20180317:1700",0.67,1,"G","H"
"17898","Christchurch Aero","20180317:1800",0.63,1,"G","H"
"17899","Christchurch Aero","20180317:1900",0.36,1,"G","H"
"17900","Christchurch Aero","20180317:2000",0.07,1,"G","H"
"17901","Christchurch Aero","20180317:2100",0,1,"G","H"
"17902","Christchurch Aero","20180317:2200",0,1,"G","H"
"17903","Christchurch Aero","20180317:2300",0,1,"G","H"
"17904","Christchurch Aero","20180318:0000",0,1,"G","H"
"17905","Christchurch Aero","20180318:0100",0,1,"G","H"
"17906","Christchurch Aero","20180318:0200",0,1,"G","H"
"17907","Christchurch Aero","20180318:0300",0,1,"G","H"
"17908","Christchurch Aero","20180318:0400",0,1,"G","H"
"17909","Christchurch Aero","20180318:0500",0,1,"G","H"
"17910","Christchurch Aero","20180318:0600",0,1,"G","H"
"17911","Christchurch Aero","20180318:0700",0,1,"G","H"
"17912","Christchurch Aero","20180318:0800",0.02,1,"G","H"
"17913","Christchurch Aero","20180318:0900",0.47,1,"G","H"
"17914","Christchurch Aero","20180318:1000",1.03,1,"G","H"
"17915","Christchurch Aero","20180318:1100",1.69,1,"G","H"
"17916","Christchurch Aero","20180318:1200",1.83,1,"G","H"
"17917","Christchurch Aero","20180318:1300",1.97,1,"G","H"
"17918","Christchurch Aero","20180318:1400",2.84,1,"G","H"
"17919","Christchurch Aero","20180318:1500",2.82,1,"G","H"
"17920","Christchurch Aero","20180318:1600",2.82,1,"G","H"
"17921","Christchurch Aero","20180318:1700",2.19,1,"G","H"
"17922","Christchurch Aero","20180318:1800",1.61,1,"G","H"
"17923","Christchurch Aero","20180318:1900",0.88,1,"G","H"
"17924","Christchurch Aero","20180318:2000",0.19,1,"G","H"
"17925","Christchurch Aero","20180318:2100",0,1,"G","H"
"17926","Christchurch Aero","20180318:2200",0,1,"G","H"
"17927","Christchurch Aero","20180318:2300",0,1,"G","H"
"17928","Christchurch Aero","20180319:0000",0,1,"G","H"
"17929","Christchurch Aero","20180319:0100",0,1,"G","H"
"17930","Christchurch Aero","20180319:0200",0,1,"G","H"
"17931","Christchurch Aero","20180319:0300",0,1,"G","H"
"17932","Christchurch Aero","20180319:0400",0,1,"G","H"
"17933","Christchurch Aero","20180319:0500",0,1,"G","H"
"17934","Christchurch Aero","20180319:0600",0,1,"G","H"
"17935","Christchurch Aero","20180319:0700",0,1,"G","H"
"17936","Christchurch Aero","20180319:0800",0.02,1,"G","H"
"17937","Christchurch Aero","20180319:0900",0.45,1,"G","H"
"17938","Christchurch Aero","20180319:1000",1.01,1,"G","H"
"17939","Christchurch Aero","20180319:1100",1.39,1,"G","H"
"17940","Christchurch Aero","20180319:1200",1.55,1,"G","H"
"17941","Christchurch Aero","20180319:1300",1.68,1,"G","H"
"17942","Christchurch Aero","20180319:1400",1.5,1,"G","H"
"17943","Christchurch Aero","20180319:1500",1.37,1,"G","H"
"17944","Christchurch Aero","20180319:1600",2.16,1,"G","H"
"17945","Christchurch Aero","20180319:1700",1.76,1,"G","H"
"17946","Christchurch Aero","20180319:1800",0.86,1,"G","H"
"17947","Christchurch Aero","20180319:1900",0.41,1,"G","H"
"17948","Christchurch Aero","20180319:2000",0.11,1,"G","H"
"17949","Christchurch Aero","20180319:2100",0,1,"G","H"
"17950","Christchurch Aero","20180319:2200",0,1,"G","H"
"17951","Christchurch Aero","20180319:2300",0,1,"G","H"
"17952","Christchurch Aero","20180320:0000",0,1,"G","H"
"17953","Christchurch Aero","20180320:0100",0,1,"G","H"
"17954","Christchurch Aero","20180320:0200",0,1,"G","H"
"17955","Christchurch Aero","20180320:0300",0,1,"G","H"
"17956","Christchurch Aero","20180320:0400",0,1,"G","H"
"17957","Christchurch Aero","20180320:0500",0,1,"G","H"
"17958","Christchurch Aero","20180320:0600",0,1,"G","H"
"17959","Christchurch Aero","20180320:0700",0,1,"G","H"
"17960","Christchurch Aero","20180320:0800",0,1,"G","H"
"17961","Christchurch Aero","20180320:0900",0.38,1,"G","H"
"17962","Christchurch Aero","20180320:1000",1.03,1,"G","H"
"17963","Christchurch Aero","20180320:1100",1.69,1,"G","H"
"17964","Christchurch Aero","20180320:1200",2.24,1,"G","H"
"17965","Christchurch Aero","20180320:1300",2.63,1,"G","H"
"17966","Christchurch Aero","20180320:1400",2.82,1,"G","H"
"17967","Christchurch Aero","20180320:1500",2.78,1,"G","H"
"17968","Christchurch Aero","20180320:1600",2.52,1,"G","H"
"17969","Christchurch Aero","20180320:1700",2.05,1,"G","H"
"17970","Christchurch Aero","20180320:1800",1.44,1,"G","H"
"17971","Christchurch Aero","20180320:1900",0.78,1,"G","H"
"17972","Christchurch Aero","20180320:2000",0.16,1,"G","H"
"17973","Christchurch Aero","20180320:2100",0,1,"G","H"
"17974","Christchurch Aero","20180320:2200",0,1,"G","H"
"17975","Christchurch Aero","20180320:2300",0,1,"G","H"
"17976","Christchurch Aero","20180321:0000",0,1,"G","H"
"17977","Christchurch Aero","20180321:0100",0,1,"G","H"
"17978","Christchurch Aero","20180321:0200",0,1,"G","H"
"17979","Christchurch Aero","20180321:0300",0,1,"G","H"
"17980","Christchurch Aero","20180321:0400",0,1,"G","H"
"17981","Christchurch Aero","20180321:0500",0,1,"G","H"
"17982","Christchurch Aero","20180321:0600",0,1,"G","H"
"17983","Christchurch Aero","20180321:0700",0,1,"G","H"
"17984","Christchurch Aero","20180321:0800",0,1,"G","H"
"17985","Christchurch Aero","20180321:0900",0.17,1,"G","H"
"17986","Christchurch Aero","20180321:1000",0.51,1,"G","H"
"17987","Christchurch Aero","20180321:1100",1.54,1,"G","H"
"17988","Christchurch Aero","20180321:1200",2.21,1,"G","H"
"17989","Christchurch Aero","20180321:1300",2.59,1,"G","H"
"17990","Christchurch Aero","20180321:1400",2.17,1,"G","H"
"17991","Christchurch Aero","20180321:1500",2.06,1,"G","H"
"17992","Christchurch Aero","20180321:1600",1.2,1,"G","H"
"17993","Christchurch Aero","20180321:1700",0.36,1,"G","H"
"17994","Christchurch Aero","20180321:1800",0.17,1,"G","H"
"17995","Christchurch Aero","20180321:1900",0.11,1,"G","H"
"17996","Christchurch Aero","20180321:2000",0,1,"G","H"
"17997","Christchurch Aero","20180321:2100",0,1,"G","H"
"17998","Christchurch Aero","20180321:2200",0,1,"G","H"
"17999","Christchurch Aero","20180321:2300",0,1,"G","H"
"18000","Christchurch Aero","20180322:0000",0,1,"G","H"
"18001","Christchurch Aero","20180322:0100",0,1,"G","H"
"18002","Christchurch Aero","20180322:0200",0,1,"G","H"
"18003","Christchurch Aero","20180322:0300",0,1,"G","H"
"18004","Christchurch Aero","20180322:0400",0,1,"G","H"
"18005","Christchurch Aero","20180322:0500",0,1,"G","H"
"18006","Christchurch Aero","20180322:0600",0,1,"G","H"
"18007","Christchurch Aero","20180322:0700",0,1,"G","H"
"18008","Christchurch Aero","20180322:0800",0,1,"G","H"
"18009","Christchurch Aero","20180322:0900",0.06,1,"G","H"
"18010","Christchurch Aero","20180322:1000",0.24,1,"G","H"
"18011","Christchurch Aero","20180322:1100",0.51,1,"G","H"
"18012","Christchurch Aero","20180322:1200",0.54,1,"G","H"
"18013","Christchurch Aero","20180322:1300",0.87,1,"G","H"
"18014","Christchurch Aero","20180322:1400",1.13,1,"G","H"
"18015","Christchurch Aero","20180322:1500",0.92,1,"G","H"
"18016","Christchurch Aero","20180322:1600",1.18,1,"G","H"
"18017","Christchurch Aero","20180322:1700",0.76,1,"G","H"
"18018","Christchurch Aero","20180322:1800",0.65,1,"G","H"
"18019","Christchurch Aero","20180322:1900",0.4,1,"G","H"
"18020","Christchurch Aero","20180322:2000",0.05,1,"G","H"
"18021","Christchurch Aero","20180322:2100",0,1,"G","H"
"18022","Christchurch Aero","20180322:2200",0,1,"G","H"
"18023","Christchurch Aero","20180322:2300",0,1,"G","H"
"18024","Christchurch Aero","20180323:0000",0,1,"G","H"
"18025","Christchurch Aero","20180323:0100",0,1,"G","H"
"18026","Christchurch Aero","20180323:0200",0,1,"G","H"
"18027","Christchurch Aero","20180323:0300",0,1,"G","H"
"18028","Christchurch Aero","20180323:0400",0,1,"G","H"
"18029","Christchurch Aero","20180323:0500",0,1,"G","H"
"18030","Christchurch Aero","20180323:0600",0,1,"G","H"
"18031","Christchurch Aero","20180323:0700",0,1,"G","H"
"18032","Christchurch Aero","20180323:0800",0,1,"G","H"
"18033","Christchurch Aero","20180323:0900",0.11,1,"G","H"
"18034","Christchurch Aero","20180323:1000",0.29,1,"G","H"
"18035","Christchurch Aero","20180323:1100",0.61,1,"G","H"
"18036","Christchurch Aero","20180323:1200",0.8,1,"G","H"
"18037","Christchurch Aero","20180323:1300",0.65,1,"G","H"
"18038","Christchurch Aero","20180323:1400",0.92,1,"G","H"
"18039","Christchurch Aero","20180323:1500",0.84,1,"G","H"
"18040","Christchurch Aero","20180323:1600",0.66,1,"G","H"
"18041","Christchurch Aero","20180323:1700",0.74,1,"G","H"
"18042","Christchurch Aero","20180323:1800",0.31,1,"G","H"
"18043","Christchurch Aero","20180323:1900",0.18,1,"G","H"
"18044","Christchurch Aero","20180323:2000",0,1,"G","H"
"18045","Christchurch Aero","20180323:2100",0,1,"G","H"
"18046","Christchurch Aero","20180323:2200",0,1,"G","H"
"18047","Christchurch Aero","20180323:2300",0,1,"G","H"
"18048","Christchurch Aero","20180324:0000",0,1,"G","H"
"18049","Christchurch Aero","20180324:0100",0,1,"G","H"
"18050","Christchurch Aero","20180324:0200",0,1,"G","H"
"18051","Christchurch Aero","20180324:0300",0,1,"G","H"
"18052","Christchurch Aero","20180324:0400",0,1,"G","H"
"18053","Christchurch Aero","20180324:0500",0,1,"G","H"
"18054","Christchurch Aero","20180324:0600",0,1,"G","H"
"18055","Christchurch Aero","20180324:0700",0,1,"G","H"
"18056","Christchurch Aero","20180324:0800",0,1,"G","H"
"18057","Christchurch Aero","20180324:0900",0.07,1,"G","H"
"18058","Christchurch Aero","20180324:1000",0.47,1,"G","H"
"18059","Christchurch Aero","20180324:1100",0.91,1,"G","H"
"18060","Christchurch Aero","20180324:1200",1.02,1,"G","H"
"18061","Christchurch Aero","20180324:1300",1.49,1,"G","H"
"18062","Christchurch Aero","20180324:1400",2.16,1,"G","H"
"18063","Christchurch Aero","20180324:1500",2.59,1,"G","H"
"18064","Christchurch Aero","20180324:1600",1.87,1,"G","H"
"18065","Christchurch Aero","20180324:1700",0.67,1,"G","H"
"18066","Christchurch Aero","20180324:1800",0.26,1,"G","H"
"18067","Christchurch Aero","20180324:1900",0.13,1,"G","H"
"18068","Christchurch Aero","20180324:2000",0.02,1,"G","H"
"18069","Christchurch Aero","20180324:2100",0,1,"G","H"
"18070","Christchurch Aero","20180324:2200",0,1,"G","H"
"18071","Christchurch Aero","20180324:2300",0,1,"G","H"
"18072","Christchurch Aero","20180325:0000",0,1,"G","H"
"18073","Christchurch Aero","20180325:0100",0,1,"G","H"
"18074","Christchurch Aero","20180325:0200",0,1,"G","H"
"18075","Christchurch Aero","20180325:0300",0,1,"G","H"
"18076","Christchurch Aero","20180325:0400",0,1,"G","H"
"18077","Christchurch Aero","20180325:0500",0,1,"G","H"
"18078","Christchurch Aero","20180325:0600",0,1,"G","H"
"18079","Christchurch Aero","20180325:0700",0,1,"G","H"
"18080","Christchurch Aero","20180325:0800",0,1,"G","H"
"18081","Christchurch Aero","20180325:0900",0.1,1,"G","H"
"18082","Christchurch Aero","20180325:1000",0.8,1,"G","H"
"18083","Christchurch Aero","20180325:1100",0.83,1,"G","H"
"18084","Christchurch Aero","20180325:1200",1.54,1,"G","H"
"18085","Christchurch Aero","20180325:1300",2.28,1,"G","H"
"18086","Christchurch Aero","20180325:1400",2.8,1,"G","H"
"18087","Christchurch Aero","20180325:1500",2.8,1,"G","H"
"18088","Christchurch Aero","20180325:1600",2.38,1,"G","H"
"18089","Christchurch Aero","20180325:1700",1.88,1,"G","H"
"18090","Christchurch Aero","20180325:1800",1.42,1,"G","H"
"18091","Christchurch Aero","20180325:1900",0.58,1,"G","H"
"18092","Christchurch Aero","20180325:2000",0.1,1,"G","H"
"18093","Christchurch Aero","20180325:2100",0,1,"G","H"
"18094","Christchurch Aero","20180325:2200",0,1,"G","H"
"18095","Christchurch Aero","20180325:2300",0,1,"G","H"
"18096","Christchurch Aero","20180326:0000",0,1,"G","H"
"18097","Christchurch Aero","20180326:0100",0,1,"G","H"
"18098","Christchurch Aero","20180326:0200",0,1,"G","H"
"18099","Christchurch Aero","20180326:0300",0,1,"G","H"
"18100","Christchurch Aero","20180326:0400",0,1,"G","H"
"18101","Christchurch Aero","20180326:0500",0,1,"G","H"
"18102","Christchurch Aero","20180326:0600",0,1,"G","H"
"18103","Christchurch Aero","20180326:0700",0,1,"G","H"
"18104","Christchurch Aero","20180326:0800",0,1,"G","H"
"18105","Christchurch Aero","20180326:0900",0.31,1,"G","H"
"18106","Christchurch Aero","20180326:1000",0.96,1,"G","H"
"18107","Christchurch Aero","20180326:1100",1.58,1,"G","H"
"18108","Christchurch Aero","20180326:1200",2.16,1,"G","H"
"18109","Christchurch Aero","20180326:1300",2.38,1,"G","H"
"18110","Christchurch Aero","20180326:1400",2.7,1,"G","H"
"18111","Christchurch Aero","20180326:1500",2.63,1,"G","H"
"18112","Christchurch Aero","20180326:1600",2.39,1,"G","H"
"18113","Christchurch Aero","20180326:1700",1.9,1,"G","H"
"18114","Christchurch Aero","20180326:1800",1.18,1,"G","H"
"18115","Christchurch Aero","20180326:1900",0.26,1,"G","H"
"18116","Christchurch Aero","20180326:2000",0.03,1,"G","H"
"18117","Christchurch Aero","20180326:2100",0,1,"G","H"
"18118","Christchurch Aero","20180326:2200",0,1,"G","H"
"18119","Christchurch Aero","20180326:2300",0,1,"G","H"
"18120","Christchurch Aero","20180327:0000",0,1,"G","H"
"18121","Christchurch Aero","20180327:0100",0,1,"G","H"
"18122","Christchurch Aero","20180327:0200",0,1,"G","H"
"18123","Christchurch Aero","20180327:0300",0,1,"G","H"
"18124","Christchurch Aero","20180327:0400",0,1,"G","H"
"18125","Christchurch Aero","20180327:0500",0,1,"G","H"
"18126","Christchurch Aero","20180327:0600",0,1,"G","H"
"18127","Christchurch Aero","20180327:0700",0,1,"G","H"
"18128","Christchurch Aero","20180327:0800",0,1,"G","H"
"18129","Christchurch Aero","20180327:0900",0.22,1,"G","H"
"18130","Christchurch Aero","20180327:1000",0.94,1,"G","H"
"18131","Christchurch Aero","20180327:1100",2.06,1,"G","H"
"18132","Christchurch Aero","20180327:1200",1.29,1,"G","H"
"18133","Christchurch Aero","20180327:1300",0.83,1,"G","H"
"18134","Christchurch Aero","20180327:1400",0.58,1,"G","H"
"18135","Christchurch Aero","20180327:1500",0.37,1,"G","H"
"18136","Christchurch Aero","20180327:1600",0.39,1,"G","H"
"18137","Christchurch Aero","20180327:1700",0.38,1,"G","H"
"18138","Christchurch Aero","20180327:1800",0.53,1,"G","H"
"18139","Christchurch Aero","20180327:1900",0.71,1,"G","H"
"18140","Christchurch Aero","20180327:2000",0.09,1,"G","H"
"18141","Christchurch Aero","20180327:2100",0,1,"G","H"
"18142","Christchurch Aero","20180327:2200",0,1,"G","H"
"18143","Christchurch Aero","20180327:2300",0,1,"G","H"
"18144","Christchurch Aero","20180328:0000",0,1,"G","H"
"18145","Christchurch Aero","20180328:0100",0,1,"G","H"
"18146","Christchurch Aero","20180328:0200",0,1,"G","H"
"18147","Christchurch Aero","20180328:0300",0,1,"G","H"
"18148","Christchurch Aero","20180328:0400",0,1,"G","H"
"18149","Christchurch Aero","20180328:0500",0,1,"G","H"
"18150","Christchurch Aero","20180328:0600",0,1,"G","H"
"18151","Christchurch Aero","20180328:0700",0,1,"G","H"
"18152","Christchurch Aero","20180328:0800",0,1,"G","H"
"18153","Christchurch Aero","20180328:0900",0.28,1,"G","H"
"18154","Christchurch Aero","20180328:1000",0.96,1,"G","H"
"18155","Christchurch Aero","20180328:1100",1.62,1,"G","H"
"18156","Christchurch Aero","20180328:1200",2.04,1,"G","H"
"18157","Christchurch Aero","20180328:1300",2.5,1,"G","H"
"18158","Christchurch Aero","20180328:1400",1.72,1,"G","H"
"18159","Christchurch Aero","20180328:1500",2.72,1,"G","H"
"18160","Christchurch Aero","20180328:1600",2.42,1,"G","H"
"18161","Christchurch Aero","20180328:1700",1.89,1,"G","H"
"18162","Christchurch Aero","20180328:1800",1.33,1,"G","H"
"18163","Christchurch Aero","20180328:1900",0.42,1,"G","H"
"18164","Christchurch Aero","20180328:2000",0.03,1,"G","H"
"18165","Christchurch Aero","20180328:2100",0,1,"G","H"
"18166","Christchurch Aero","20180328:2200",0,1,"G","H"
"18167","Christchurch Aero","20180328:2300",0,1,"G","H"
"18168","Christchurch Aero","20180329:0000",0,1,"G","H"
"18169","Christchurch Aero","20180329:0100",0,1,"G","H"
"18170","Christchurch Aero","20180329:0200",0,1,"G","H"
"18171","Christchurch Aero","20180329:0300",0,1,"G","H"
"18172","Christchurch Aero","20180329:0400",0,1,"G","H"
"18173","Christchurch Aero","20180329:0500",0,1,"G","H"
"18174","Christchurch Aero","20180329:0600",0,1,"G","H"
"18175","Christchurch Aero","20180329:0700",0,1,"G","H"
"18176","Christchurch Aero","20180329:0800",0,1,"G","H"
"18177","Christchurch Aero","20180329:0900",0.15,1,"G","H"
"18178","Christchurch Aero","20180329:1000",0.3,1,"G","H"
"18179","Christchurch Aero","20180329:1100",0.36,1,"G","H"
"18180","Christchurch Aero","20180329:1200",0.97,1,"G","H"
"18181","Christchurch Aero","20180329:1300",0.73,1,"G","H"
"18182","Christchurch Aero","20180329:1400",0.94,1,"G","H"
"18183","Christchurch Aero","20180329:1500",1.82,1,"G","H"
"18184","Christchurch Aero","20180329:1600",2.3,1,"G","H"
"18185","Christchurch Aero","20180329:1700",2.03,1,"G","H"
"18186","Christchurch Aero","20180329:1800",1.3,1,"G","H"
"18187","Christchurch Aero","20180329:1900",0.59,1,"G","H"
"18188","Christchurch Aero","20180329:2000",0.05,1,"G","H"
"18189","Christchurch Aero","20180329:2100",0,1,"G","H"
"18190","Christchurch Aero","20180329:2200",0,1,"G","H"
"18191","Christchurch Aero","20180329:2300",0,1,"G","H"
"18192","Christchurch Aero","20180330:0000",0,1,"G","H"
"18193","Christchurch Aero","20180330:0100",0,1,"G","H"
"18194","Christchurch Aero","20180330:0200",0,1,"G","H"
"18195","Christchurch Aero","20180330:0300",0,1,"G","H"
"18196","Christchurch Aero","20180330:0400",0,1,"G","H"
"18197","Christchurch Aero","20180330:0500",0,1,"G","H"
"18198","Christchurch Aero","20180330:0600",0,1,"G","H"
"18199","Christchurch Aero","20180330:0700",0,1,"G","H"
"18200","Christchurch Aero","20180330:0800",0,1,"G","H"
"18201","Christchurch Aero","20180330:0900",0.26,1,"G","H"
"18202","Christchurch Aero","20180330:1000",0.78,1,"G","H"
"18203","Christchurch Aero","20180330:1100",1.53,1,"G","H"
"18204","Christchurch Aero","20180330:1200",2.09,1,"G","H"
"18205","Christchurch Aero","20180330:1300",2.47,1,"G","H"
"18206","Christchurch Aero","20180330:1400",2.67,1,"G","H"
"18207","Christchurch Aero","20180330:1500",2.61,1,"G","H"
"18208","Christchurch Aero","20180330:1600",2.19,1,"G","H"
"18209","Christchurch Aero","20180330:1700",1.92,1,"G","H"
"18210","Christchurch Aero","20180330:1800",1.38,1,"G","H"
"18211","Christchurch Aero","20180330:1900",0.56,1,"G","H"
"18212","Christchurch Aero","20180330:2000",0.07,1,"G","H"
"18213","Christchurch Aero","20180330:2100",0,1,"G","H"
"18214","Christchurch Aero","20180330:2200",0,1,"G","H"
"18215","Christchurch Aero","20180330:2300",0,1,"G","H"
"18216","Christchurch Aero","20180331:0000",0,1,"G","H"
"18217","Christchurch Aero","20180331:0100",0,1,"G","H"
"18218","Christchurch Aero","20180331:0200",0,1,"G","H"
"18219","Christchurch Aero","20180331:0300",0,1,"G","H"
"18220","Christchurch Aero","20180331:0400",0,1,"G","H"
"18221","Christchurch Aero","20180331:0500",0,1,"G","H"
"18222","Christchurch Aero","20180331:0600",0,1,"G","H"
"18223","Christchurch Aero","20180331:0700",0,1,"G","H"
"18224","Christchurch Aero","20180331:0800",0,1,"G","H"
"18225","Christchurch Aero","20180331:0900",0.06,1,"G","H"
"18226","Christchurch Aero","20180331:1000",0.5,1,"G","H"
"18227","Christchurch Aero","20180331:1100",1.5,1,"G","H"
"18228","Christchurch Aero","20180331:1200",2.01,1,"G","H"
"18229","Christchurch Aero","20180331:1300",2.33,1,"G","H"
"18230","Christchurch Aero","20180331:1400",2.65,1,"G","H"
"18231","Christchurch Aero","20180331:1500",2.53,1,"G","H"
"18232","Christchurch Aero","20180331:1600",2.22,1,"G","H"
"18233","Christchurch Aero","20180331:1700",1.78,1,"G","H"
"18234","Christchurch Aero","20180331:1800",1.23,1,"G","H"
"18235","Christchurch Aero","20180331:1900",0.48,1,"G","H"
"18236","Christchurch Aero","20180331:2000",0.09,1,"G","H"
"18237","Christchurch Aero","20180331:2100",0,1,"G","H"
"18238","Christchurch Aero","20180331:2200",0,1,"G","H"
"18239","Christchurch Aero","20180331:2300",0,1,"G","H"
"18240","Christchurch Aero","20180401:0000",0,1,"G","H"
"18241","Christchurch Aero","20180401:0100",0,1,"G","H"
"18242","Christchurch Aero","20180401:0200",0,1,"G","H"
"18243","Christchurch Aero","20180401:0200",0,1,"G","H"
"18244","Christchurch Aero","20180401:0300",0,1,"G","H"
"18245","Christchurch Aero","20180401:0400",0,1,"G","H"
"18246","Christchurch Aero","20180401:0500",0,1,"G","H"
"18247","Christchurch Aero","20180401:0600",0,1,"G","H"
"18248","Christchurch Aero","20180401:0700",0,1,"G","H"
"18249","Christchurch Aero","20180401:0800",0.25,1,"G","H"
"18250","Christchurch Aero","20180401:0900",0.87,1,"G","H"
"18251","Christchurch Aero","20180401:1000",1.49,1,"G","H"
"18252","Christchurch Aero","20180401:1100",2.04,1,"G","H"
"18253","Christchurch Aero","20180401:1200",2.42,1,"G","H"
"18254","Christchurch Aero","20180401:1300",2.61,1,"G","H"
"18255","Christchurch Aero","20180401:1400",2.55,1,"G","H"
"18256","Christchurch Aero","20180401:1500",2.29,1,"G","H"
"18257","Christchurch Aero","20180401:1600",1.83,1,"G","H"
"18258","Christchurch Aero","20180401:1700",1.11,1,"G","H"
"18259","Christchurch Aero","20180401:1800",0.48,1,"G","H"
"18260","Christchurch Aero","20180401:1900",0.04,1,"G","H"
"18261","Christchurch Aero","20180401:2000",0,1,"G","H"
"18262","Christchurch Aero","20180401:2100",0,1,"G","H"
"18263","Christchurch Aero","20180401:2200",0,1,"G","H"
"18264","Christchurch Aero","20180401:2300",0,1,"G","H"
"18265","Christchurch Aero","20180402:0000",0,1,"G","H"
"18266","Christchurch Aero","20180402:0100",0,1,"G","H"
"18267","Christchurch Aero","20180402:0200",0,1,"G","H"
"18268","Christchurch Aero","20180402:0300",0,1,"G","H"
"18269","Christchurch Aero","20180402:0400",0,1,"G","H"
"18270","Christchurch Aero","20180402:0500",0,1,"G","H"
"18271","Christchurch Aero","20180402:0600",0,1,"G","H"
"18272","Christchurch Aero","20180402:0700",0,1,"G","H"
"18273","Christchurch Aero","20180402:0800",0.22,1,"G","H"
"18274","Christchurch Aero","20180402:0900",0.74,1,"G","H"
"18275","Christchurch Aero","20180402:1000",1.05,1,"G","H"
"18276","Christchurch Aero","20180402:1100",1.16,1,"G","H"
"18277","Christchurch Aero","20180402:1200",1.92,1,"G","H"
"18278","Christchurch Aero","20180402:1300",1.48,1,"G","H"
"18279","Christchurch Aero","20180402:1400",0.68,1,"G","H"
"18280","Christchurch Aero","20180402:1500",0.5,1,"G","H"
"18281","Christchurch Aero","20180402:1600",0.36,1,"G","H"
"18282","Christchurch Aero","20180402:1700",0.06,1,"G","H"
"18283","Christchurch Aero","20180402:1800",0,1,"G","H"
"18284","Christchurch Aero","20180402:1900",0.01,1,"G","H"
"18285","Christchurch Aero","20180402:2000",0,1,"G","H"
"18286","Christchurch Aero","20180402:2100",0,1,"G","H"
"18287","Christchurch Aero","20180402:2200",0,1,"G","H"
"18288","Christchurch Aero","20180402:2300",0,1,"G","H"
"18289","Christchurch Aero","20180403:0000",0,1,"G","H"
"18290","Christchurch Aero","20180403:0100",0,1,"G","H"
"18291","Christchurch Aero","20180403:0200",0,1,"G","H"
"18292","Christchurch Aero","20180403:0300",0,1,"G","H"
"18293","Christchurch Aero","20180403:0400",0,1,"G","H"
"18294","Christchurch Aero","20180403:0500",0,1,"G","H"
"18295","Christchurch Aero","20180403:0600",0,1,"G","H"
"18296","Christchurch Aero","20180403:0700",0,1,"G","H"
"18297","Christchurch Aero","20180403:0800",0.09,1,"G","H"
"18298","Christchurch Aero","20180403:0900",0.42,1,"G","H"
"18299","Christchurch Aero","20180403:1000",0.86,1,"G","H"
"18300","Christchurch Aero","20180403:1100",2.01,1,"G","H"
"18301","Christchurch Aero","20180403:1200",2.34,1,"G","H"
"18302","Christchurch Aero","20180403:1300",2.5,1,"G","H"
"18303","Christchurch Aero","20180403:1400",2.43,1,"G","H"
"18304","Christchurch Aero","20180403:1500",2.12,1,"G","H"
"18305","Christchurch Aero","20180403:1600",1.45,1,"G","H"
"18306","Christchurch Aero","20180403:1700",1.04,1,"G","H"
"18307","Christchurch Aero","20180403:1800",0.53,1,"G","H"
"18308","Christchurch Aero","20180403:1900",0.04,1,"G","H"
"18309","Christchurch Aero","20180403:2000",0,1,"G","H"
"18310","Christchurch Aero","20180403:2100",0,1,"G","H"
"18311","Christchurch Aero","20180403:2200",0,1,"G","H"
"18312","Christchurch Aero","20180403:2300",0,1,"G","H"
"18313","Christchurch Aero","20180404:0000",0,1,"G","H"
